,Date,Country/Region,Confirmed,Deaths,WHO Region_x,Population,Total Cases,Total Deaths,% of Cases,% of Cases that Die,% of Population that Dies,_merge,Cases Death Rate,Country Cases Death Rate,country_flag
1695,3/3/20,Pakistan,5,0,Eastern Mediterranean,221295851,281863,6035,0.127%,2.141%,0.003%,both,0.0,0.01595749606575669,Lower Death Rate
1696,3/4/20,Pakistan,5,0,Eastern Mediterranean,221295851,281863,6035,0.127%,2.141%,0.003%,both,0.0,0.01595749606575669,Lower Death Rate
1697,3/5/20,Pakistan,6,0,Eastern Mediterranean,221295851,281863,6035,0.127%,2.141%,0.003%,both,0.0,0.01595749606575669,Lower Death Rate
1698,3/6/20,Pakistan,6,0,Eastern Mediterranean,221295851,281863,6035,0.127%,2.141%,0.003%,both,0.0,0.01595749606575669,Lower Death Rate
1699,3/7/20,Pakistan,6,0,Eastern Mediterranean,221295851,281863,6035,0.127%,2.141%,0.003%,both,0.0,0.01595749606575669,Lower Death Rate
1700,3/8/20,Pakistan,6,0,Eastern Mediterranean,221295851,281863,6035,0.127%,2.141%,0.003%,both,0.0,0.01595749606575669,Lower Death Rate
1701,3/9/20,Pakistan,16,0,Eastern Mediterranean,221295851,281863,6035,0.127%,2.141%,0.003%,both,0.0,0.01595749606575669,Lower Death Rate
1702,3/10/20,Pakistan,19,0,Eastern Mediterranean,221295851,281863,6035,0.127%,2.141%,0.003%,both,0.0,0.01595749606575669,Lower Death Rate
1703,3/11/20,Pakistan,20,0,Eastern Mediterranean,221295851,281863,6035,0.127%,2.141%,0.003%,both,0.0,0.01595749606575669,Lower Death Rate
1704,3/12/20,Pakistan,28,0,Eastern Mediterranean,221295851,281863,6035,0.127%,2.141%,0.003%,both,0.0,0.01595749606575669,Lower Death Rate
1705,3/13/20,Pakistan,31,0,Eastern Mediterranean,221295851,281863,6035,0.127%,2.141%,0.003%,both,0.0,0.01595749606575669,Lower Death Rate
1706,3/14/20,Pakistan,53,0,Eastern Mediterranean,221295851,281863,6035,0.127%,2.141%,0.003%,both,0.0,0.01595749606575669,Lower Death Rate
1707,3/15/20,Pakistan,136,0,Eastern Mediterranean,221295851,281863,6035,0.127%,2.141%,0.003%,both,0.0,0.01595749606575669,Lower Death Rate
1708,3/16/20,Pakistan,236,0,Eastern Mediterranean,221295851,281863,6035,0.127%,2.141%,0.003%,both,0.0,0.01595749606575669,Lower Death Rate
1709,3/17/20,Pakistan,299,0,Eastern Mediterranean,221295851,281863,6035,0.127%,2.141%,0.003%,both,0.0,0.01595749606575669,Lower Death Rate
1710,3/18/20,Pakistan,454,2,Eastern Mediterranean,221295851,281863,6035,0.127%,2.141%,0.003%,both,0.004405286343612335,0.01595749606575669,Lower Death Rate
1711,3/19/20,Pakistan,501,3,Eastern Mediterranean,221295851,281863,6035,0.127%,2.141%,0.003%,both,0.005988023952095809,0.01595749606575669,Lower Death Rate
1712,3/20/20,Pakistan,730,3,Eastern Mediterranean,221295851,281863,6035,0.127%,2.141%,0.003%,both,0.00410958904109589,0.01595749606575669,Lower Death Rate
1713,3/21/20,Pakistan,776,5,Eastern Mediterranean,221295851,281863,6035,0.127%,2.141%,0.003%,both,0.006443298969072165,0.01595749606575669,Lower Death Rate
1714,3/22/20,Pakistan,875,6,Eastern Mediterranean,221295851,281863,6035,0.127%,2.141%,0.003%,both,0.006857142857142857,0.01595749606575669,Lower Death Rate
1715,3/23/20,Pakistan,972,7,Eastern Mediterranean,221295851,281863,6035,0.127%,2.141%,0.003%,both,0.00720164609053498,0.01595749606575669,Lower Death Rate
1716,3/24/20,Pakistan,1063,8,Eastern Mediterranean,221295851,281863,6035,0.127%,2.141%,0.003%,both,0.007525870178739417,0.01595749606575669,Lower Death Rate
1717,3/25/20,Pakistan,1201,9,Eastern Mediterranean,221295851,281863,6035,0.127%,2.141%,0.003%,both,0.00749375520399667,0.01595749606575669,Lower Death Rate
1718,3/26/20,Pakistan,1373,11,Eastern Mediterranean,221295851,281863,6035,0.127%,2.141%,0.003%,both,0.008011653313911144,0.01595749606575669,Lower Death Rate
1719,3/27/20,Pakistan,1495,12,Eastern Mediterranean,221295851,281863,6035,0.127%,2.141%,0.003%,both,0.008026755852842809,0.01595749606575669,Lower Death Rate
1720,3/28/20,Pakistan,1597,14,Eastern Mediterranean,221295851,281863,6035,0.127%,2.141%,0.003%,both,0.008766437069505322,0.01595749606575669,Lower Death Rate
1721,3/29/20,Pakistan,1717,21,Eastern Mediterranean,221295851,281863,6035,0.127%,2.141%,0.003%,both,0.0122306348281887,0.01595749606575669,Lower Death Rate
1722,3/30/20,Pakistan,1938,26,Eastern Mediterranean,221295851,281863,6035,0.127%,2.141%,0.003%,both,0.013415892672858616,0.01595749606575669,Lower Death Rate
1723,3/31/20,Pakistan,2118,27,Eastern Mediterranean,221295851,281863,6035,0.127%,2.141%,0.003%,both,0.012747875354107648,0.01595749606575669,Lower Death Rate
1724,4/1/20,Pakistan,2421,34,Eastern Mediterranean,221295851,281863,6035,0.127%,2.141%,0.003%,both,0.014043783560512184,0.01595749606575669,Lower Death Rate
1725,4/2/20,Pakistan,2686,40,Eastern Mediterranean,221295851,281863,6035,0.127%,2.141%,0.003%,both,0.014892032762472078,0.01595749606575669,Lower Death Rate
1726,4/3/20,Pakistan,2818,41,Eastern Mediterranean,221295851,281863,6035,0.127%,2.141%,0.003%,both,0.014549325762952448,0.01595749606575669,Lower Death Rate
1727,4/4/20,Pakistan,3157,47,Eastern Mediterranean,221295851,281863,6035,0.127%,2.141%,0.003%,both,0.014887551472917327,0.01595749606575669,Lower Death Rate
1728,4/5/20,Pakistan,3766,53,Eastern Mediterranean,221295851,281863,6035,0.127%,2.141%,0.003%,both,0.014073287307488051,0.01595749606575669,Lower Death Rate
1729,4/6/20,Pakistan,4035,57,Eastern Mediterranean,221295851,281863,6035,0.127%,2.141%,0.003%,both,0.01412639405204461,0.01595749606575669,Lower Death Rate
1730,4/7/20,Pakistan,4263,61,Eastern Mediterranean,221295851,281863,6035,0.127%,2.141%,0.003%,both,0.014309171944639924,0.01595749606575669,Lower Death Rate
1731,4/8/20,Pakistan,4489,65,Eastern Mediterranean,221295851,281863,6035,0.127%,2.141%,0.003%,both,0.014479839607930497,0.01595749606575669,Lower Death Rate
1732,4/9/20,Pakistan,4695,66,Eastern Mediterranean,221295851,281863,6035,0.127%,2.141%,0.003%,both,0.014057507987220448,0.01595749606575669,Lower Death Rate
1733,4/10/20,Pakistan,5011,86,Eastern Mediterranean,221295851,281863,6035,0.127%,2.141%,0.003%,both,0.017162243065256436,0.01595749606575669,Lower Death Rate
1734,4/11/20,Pakistan,5230,91,Eastern Mediterranean,221295851,281863,6035,0.127%,2.141%,0.003%,both,0.01739961759082218,0.01595749606575669,Lower Death Rate
1735,4/12/20,Pakistan,5496,93,Eastern Mediterranean,221295851,281863,6035,0.127%,2.141%,0.003%,both,0.016921397379912665,0.01595749606575669,Lower Death Rate
1736,4/13/20,Pakistan,5837,96,Eastern Mediterranean,221295851,281863,6035,0.127%,2.141%,0.003%,both,0.016446804865513105,0.01595749606575669,Lower Death Rate
1737,4/14/20,Pakistan,6383,111,Eastern Mediterranean,221295851,281863,6035,0.127%,2.141%,0.003%,both,0.017389942033526555,0.01595749606575669,Lower Death Rate
1738,4/15/20,Pakistan,6919,128,Eastern Mediterranean,221295851,281863,6035,0.127%,2.141%,0.003%,both,0.01849978320566556,0.01595749606575669,Lower Death Rate
1739,4/16/20,Pakistan,7025,135,Eastern Mediterranean,221295851,281863,6035,0.127%,2.141%,0.003%,both,0.019217081850533807,0.01595749606575669,Lower Death Rate
1740,4/17/20,Pakistan,7638,143,Eastern Mediterranean,221295851,281863,6035,0.127%,2.141%,0.003%,both,0.01872217858078031,0.01595749606575669,Lower Death Rate
1741,4/18/20,Pakistan,8348,168,Eastern Mediterranean,221295851,281863,6035,0.127%,2.141%,0.003%,both,0.020124580737901295,0.01595749606575669,Lower Death Rate
1742,4/19/20,Pakistan,8418,176,Eastern Mediterranean,221295851,281863,6035,0.127%,2.141%,0.003%,both,0.02090757899738655,0.01595749606575669,Lower Death Rate
1743,4/20/20,Pakistan,9565,201,Eastern Mediterranean,221295851,281863,6035,0.127%,2.141%,0.003%,both,0.02101411395713539,0.01595749606575669,Lower Death Rate
1744,4/21/20,Pakistan,10076,212,Eastern Mediterranean,221295851,281863,6035,0.127%,2.141%,0.003%,both,0.021040095275903135,0.01595749606575669,Lower Death Rate
1745,4/22/20,Pakistan,11155,237,Eastern Mediterranean,221295851,281863,6035,0.127%,2.141%,0.003%,both,0.02124607799193187,0.01595749606575669,Lower Death Rate
1746,4/23/20,Pakistan,11940,253,Eastern Mediterranean,221295851,281863,6035,0.127%,2.141%,0.003%,both,0.0211892797319933,0.01595749606575669,Lower Death Rate
1747,4/24/20,Pakistan,12723,269,Eastern Mediterranean,221295851,281863,6035,0.127%,2.141%,0.003%,both,0.02114281222982001,0.01595749606575669,Lower Death Rate
1748,4/25/20,Pakistan,13328,281,Eastern Mediterranean,221295851,281863,6035,0.127%,2.141%,0.003%,both,0.02108343337334934,0.01595749606575669,Lower Death Rate
1749,4/26/20,Pakistan,13915,292,Eastern Mediterranean,221295851,281863,6035,0.127%,2.141%,0.003%,both,0.020984549047790155,0.01595749606575669,Lower Death Rate
1750,4/27/20,Pakistan,14612,312,Eastern Mediterranean,221295851,281863,6035,0.127%,2.141%,0.003%,both,0.021352313167259787,0.01595749606575669,Lower Death Rate
1751,4/28/20,Pakistan,15525,343,Eastern Mediterranean,221295851,281863,6035,0.127%,2.141%,0.003%,both,0.022093397745571657,0.01595749606575669,Lower Death Rate
1752,4/29/20,Pakistan,16817,385,Eastern Mediterranean,221295851,281863,6035,0.127%,2.141%,0.003%,both,0.0228935006243682,0.01595749606575669,Lower Death Rate
1753,4/30/20,Pakistan,18114,417,Eastern Mediterranean,221295851,281863,6035,0.127%,2.141%,0.003%,both,0.02302086783703213,0.01595749606575669,Lower Death Rate
1754,5/1/20,Pakistan,19103,440,Eastern Mediterranean,221295851,281863,6035,0.127%,2.141%,0.003%,both,0.023033031461027063,0.01595749606575669,Lower Death Rate
1755,5/2/20,Pakistan,20084,457,Eastern Mediterranean,221295851,281863,6035,0.127%,2.141%,0.003%,both,0.022754431388169686,0.01595749606575669,Lower Death Rate
1756,5/3/20,Pakistan,20941,476,Eastern Mediterranean,221295851,281863,6035,0.127%,2.141%,0.003%,both,0.022730528628050237,0.01595749606575669,Lower Death Rate
1757,5/4/20,Pakistan,22049,514,Eastern Mediterranean,221295851,281863,6035,0.127%,2.141%,0.003%,both,0.023311714816998504,0.01595749606575669,Lower Death Rate
1758,5/5/20,Pakistan,24073,564,Eastern Mediterranean,221295851,281863,6035,0.127%,2.141%,0.003%,both,0.023428737589830932,0.01595749606575669,Lower Death Rate
1759,5/6/20,Pakistan,24644,585,Eastern Mediterranean,221295851,281863,6035,0.127%,2.141%,0.003%,both,0.023738029540658984,0.01595749606575669,Lower Death Rate
1760,5/7/20,Pakistan,26435,599,Eastern Mediterranean,221295851,281863,6035,0.127%,2.141%,0.003%,both,0.02265935313031965,0.01595749606575669,Lower Death Rate
1761,5/8/20,Pakistan,28736,636,Eastern Mediterranean,221295851,281863,6035,0.127%,2.141%,0.003%,both,0.02213251670378619,0.01595749606575669,Lower Death Rate
1762,5/9/20,Pakistan,30334,659,Eastern Mediterranean,221295851,281863,6035,0.127%,2.141%,0.003%,both,0.021724797257203138,0.01595749606575669,Lower Death Rate
1763,5/10/20,Pakistan,32081,706,Eastern Mediterranean,221295851,281863,6035,0.127%,2.141%,0.003%,both,0.022006795299398398,0.01595749606575669,Lower Death Rate
1764,5/11/20,Pakistan,34336,737,Eastern Mediterranean,221295851,281863,6035,0.127%,2.141%,0.003%,both,0.021464352283317802,0.01595749606575669,Lower Death Rate
1765,5/12/20,Pakistan,35298,761,Eastern Mediterranean,221295851,281863,6035,0.127%,2.141%,0.003%,both,0.021559295144200803,0.01595749606575669,Lower Death Rate
1766,5/13/20,Pakistan,35788,770,Eastern Mediterranean,221295851,281863,6035,0.127%,2.141%,0.003%,both,0.021515591818486644,0.01595749606575669,Lower Death Rate
1767,5/14/20,Pakistan,38799,834,Eastern Mediterranean,221295851,281863,6035,0.127%,2.141%,0.003%,both,0.02149539936596304,0.01595749606575669,Lower Death Rate
1768,5/15/20,Pakistan,38799,834,Eastern Mediterranean,221295851,281863,6035,0.127%,2.141%,0.003%,both,0.02149539936596304,0.01595749606575669,Lower Death Rate
1769,5/16/20,Pakistan,40151,873,Eastern Mediterranean,221295851,281863,6035,0.127%,2.141%,0.003%,both,0.021742920475206096,0.01595749606575669,Lower Death Rate
1770,5/17/20,Pakistan,42125,903,Eastern Mediterranean,221295851,281863,6035,0.127%,2.141%,0.003%,both,0.02143620178041543,0.01595749606575669,Lower Death Rate
1771,5/18/20,Pakistan,43966,939,Eastern Mediterranean,221295851,281863,6035,0.127%,2.141%,0.003%,both,0.02135741254605832,0.01595749606575669,Lower Death Rate
1772,5/19/20,Pakistan,45898,985,Eastern Mediterranean,221295851,281863,6035,0.127%,2.141%,0.003%,both,0.0214606300928145,0.01595749606575669,Lower Death Rate
1773,5/20/20,Pakistan,48091,1017,Eastern Mediterranean,221295851,281863,6035,0.127%,2.141%,0.003%,both,0.021147408038926202,0.01595749606575669,Lower Death Rate
1774,5/21/20,Pakistan,50694,1067,Eastern Mediterranean,221295851,281863,6035,0.127%,2.141%,0.003%,both,0.02104785576202312,0.01595749606575669,Lower Death Rate
1775,5/22/20,Pakistan,52437,1101,Eastern Mediterranean,221295851,281863,6035,0.127%,2.141%,0.003%,both,0.020996624520853595,0.01595749606575669,Lower Death Rate
1776,5/23/20,Pakistan,54601,1133,Eastern Mediterranean,221295851,281863,6035,0.127%,2.141%,0.003%,both,0.020750535704474278,0.01595749606575669,Lower Death Rate
1777,5/24/20,Pakistan,56349,1167,Eastern Mediterranean,221295851,281863,6035,0.127%,2.141%,0.003%,both,0.02071021668530054,0.01595749606575669,Lower Death Rate
1778,5/25/20,Pakistan,57705,1197,Eastern Mediterranean,221295851,281863,6035,0.127%,2.141%,0.003%,both,0.020743436443982324,0.01595749606575669,Lower Death Rate
1779,5/26/20,Pakistan,59151,1225,Eastern Mediterranean,221295851,281863,6035,0.127%,2.141%,0.003%,both,0.020709709049720207,0.01595749606575669,Lower Death Rate
1780,5/27/20,Pakistan,61227,1260,Eastern Mediterranean,221295851,281863,6035,0.127%,2.141%,0.003%,both,0.020579156254593563,0.01595749606575669,Lower Death Rate
1781,5/28/20,Pakistan,64028,1317,Eastern Mediterranean,221295851,281863,6035,0.127%,2.141%,0.003%,both,0.020569126007371773,0.01595749606575669,Lower Death Rate
1782,5/29/20,Pakistan,66457,1395,Eastern Mediterranean,221295851,281863,6035,0.127%,2.141%,0.003%,both,0.020991016747671426,0.01595749606575669,Lower Death Rate
1783,5/30/20,Pakistan,69496,1483,Eastern Mediterranean,221295851,281863,6035,0.127%,2.141%,0.003%,both,0.021339357660872568,0.01595749606575669,Lower Death Rate
1784,5/31/20,Pakistan,72460,1543,Eastern Mediterranean,221295851,281863,6035,0.127%,2.141%,0.003%,both,0.02129450731438035,0.01595749606575669,Lower Death Rate
1785,6/1/20,Pakistan,76398,1621,Eastern Mediterranean,221295851,281863,6035,0.127%,2.141%,0.003%,both,0.02121783292756355,0.01595749606575669,Lower Death Rate
1786,6/2/20,Pakistan,80463,1688,Eastern Mediterranean,221295851,281863,6035,0.127%,2.141%,0.003%,both,0.020978586431030413,0.01595749606575669,Lower Death Rate
1787,6/3/20,Pakistan,85264,1770,Eastern Mediterranean,221295851,281863,6035,0.127%,2.141%,0.003%,both,0.020759054231563146,0.01595749606575669,Lower Death Rate
1788,6/4/20,Pakistan,89249,1838,Eastern Mediterranean,221295851,281863,6035,0.127%,2.141%,0.003%,both,0.020594068280877096,0.01595749606575669,Lower Death Rate
1789,6/5/20,Pakistan,93983,1935,Eastern Mediterranean,221295851,281863,6035,0.127%,2.141%,0.003%,both,0.020588829894768203,0.01595749606575669,Lower Death Rate
1790,6/6/20,Pakistan,98943,2002,Eastern Mediterranean,221295851,281863,6035,0.127%,2.141%,0.003%,both,0.020233872027328865,0.01595749606575669,Lower Death Rate
1791,6/7/20,Pakistan,103671,2067,Eastern Mediterranean,221295851,281863,6035,0.127%,2.141%,0.003%,both,0.01993807332812455,0.01595749606575669,Lower Death Rate
1792,6/8/20,Pakistan,108317,2172,Eastern Mediterranean,221295851,281863,6035,0.127%,2.141%,0.003%,both,0.020052254032146385,0.01595749606575669,Lower Death Rate
1793,6/9/20,Pakistan,113702,2255,Eastern Mediterranean,221295851,281863,6035,0.127%,2.141%,0.003%,both,0.019832544722168475,0.01595749606575669,Lower Death Rate
1794,6/10/20,Pakistan,119536,2356,Eastern Mediterranean,221295851,281863,6035,0.127%,2.141%,0.003%,both,0.01970954356846473,0.01595749606575669,Lower Death Rate
1795,6/11/20,Pakistan,125933,2463,Eastern Mediterranean,221295851,281863,6035,0.127%,2.141%,0.003%,both,0.019558018946582708,0.01595749606575669,Lower Death Rate
1796,6/12/20,Pakistan,125933,2463,Eastern Mediterranean,221295851,281863,6035,0.127%,2.141%,0.003%,both,0.019558018946582708,0.01595749606575669,Lower Death Rate
1797,6/13/20,Pakistan,132405,2551,Eastern Mediterranean,221295851,281863,6035,0.127%,2.141%,0.003%,both,0.01926664400891205,0.01595749606575669,Lower Death Rate
1798,6/14/20,Pakistan,144478,2729,Eastern Mediterranean,221295851,281863,6035,0.127%,2.141%,0.003%,both,0.018888688935339636,0.01595749606575669,Lower Death Rate
1799,6/15/20,Pakistan,148921,2839,Eastern Mediterranean,221295851,281863,6035,0.127%,2.141%,0.003%,both,0.019063798926947845,0.01595749606575669,Lower Death Rate
1800,6/16/20,Pakistan,154760,2975,Eastern Mediterranean,221295851,281863,6035,0.127%,2.141%,0.003%,both,0.019223313517704833,0.01595749606575669,Lower Death Rate
1801,6/17/20,Pakistan,160118,3093,Eastern Mediterranean,221295851,281863,6035,0.127%,2.141%,0.003%,both,0.01931700370976405,0.01595749606575669,Lower Death Rate
1802,6/18/20,Pakistan,165062,3229,Eastern Mediterranean,221295851,281863,6035,0.127%,2.141%,0.003%,both,0.01956234626988647,0.01595749606575669,Lower Death Rate
1803,6/19/20,Pakistan,171666,3382,Eastern Mediterranean,221295851,281863,6035,0.127%,2.141%,0.003%,both,0.01970104738270828,0.01595749606575669,Lower Death Rate
1804,6/20/20,Pakistan,176617,3501,Eastern Mediterranean,221295851,281863,6035,0.127%,2.141%,0.003%,both,0.019822553887791097,0.01595749606575669,Lower Death Rate
1805,6/21/20,Pakistan,181088,3590,Eastern Mediterranean,221295851,281863,6035,0.127%,2.141%,0.003%,both,0.019824615656476408,0.01595749606575669,Lower Death Rate
1806,6/22/20,Pakistan,185034,3695,Eastern Mediterranean,221295851,281863,6035,0.127%,2.141%,0.003%,both,0.019969302938919332,0.01595749606575669,Lower Death Rate
1807,6/23/20,Pakistan,188926,3755,Eastern Mediterranean,221295851,281863,6035,0.127%,2.141%,0.003%,both,0.019875506812191017,0.01595749606575669,Lower Death Rate
1808,6/24/20,Pakistan,192970,3903,Eastern Mediterranean,221295851,281863,6035,0.127%,2.141%,0.003%,both,0.020225941856247084,0.01595749606575669,Lower Death Rate
1809,6/25/20,Pakistan,195745,3962,Eastern Mediterranean,221295851,281863,6035,0.127%,2.141%,0.003%,both,0.020240619172903523,0.01595749606575669,Lower Death Rate
1810,6/26/20,Pakistan,198883,4035,Eastern Mediterranean,221295851,281863,6035,0.127%,2.141%,0.003%,both,0.02028831021253702,0.01595749606575669,Lower Death Rate
1811,6/27/20,Pakistan,202955,4118,Eastern Mediterranean,221295851,281863,6035,0.127%,2.141%,0.003%,both,0.020290212115986302,0.01595749606575669,Lower Death Rate
1812,6/28/20,Pakistan,206512,4167,Eastern Mediterranean,221295851,281863,6035,0.127%,2.141%,0.003%,both,0.020178004183776247,0.01595749606575669,Lower Death Rate
1813,6/29/20,Pakistan,209337,4304,Eastern Mediterranean,221295851,281863,6035,0.127%,2.141%,0.003%,both,0.02056014942413429,0.01595749606575669,Lower Death Rate
1814,6/30/20,Pakistan,213470,4395,Eastern Mediterranean,221295851,281863,6035,0.127%,2.141%,0.003%,both,0.02058837307349979,0.01595749606575669,Lower Death Rate
1815,7/1/20,Pakistan,217809,4473,Eastern Mediterranean,221295851,281863,6035,0.127%,2.141%,0.003%,both,0.02053634147349283,0.01595749606575669,Lower Death Rate
1816,7/2/20,Pakistan,221896,4551,Eastern Mediterranean,221295851,281863,6035,0.127%,2.141%,0.003%,both,0.020509608104697697,0.01595749606575669,Lower Death Rate
1817,7/3/20,Pakistan,221896,4551,Eastern Mediterranean,221295851,281863,6035,0.127%,2.141%,0.003%,both,0.020509608104697697,0.01595749606575669,Lower Death Rate
1818,7/4/20,Pakistan,225283,4619,Eastern Mediterranean,221295851,281863,6035,0.127%,2.141%,0.003%,both,0.020503100544648288,0.01595749606575669,Lower Death Rate
